sample_id,text,function,stance,label,family_id,split,source,generator_version
SYN08864,kalau ditanya aku cenderung bersemangat membahas kemungkinan yang belum tentu terjadi dalam kegiatan sehari hari.,Ne,support,Ne:support,Ne-11,train,synthetic,synthetic-cognitive-v2
SYN08865,saya tidak terbiasa menyesuaikan gerakan berdasarkan apa yang terlihat langsung saat menyelesaikan proyek. Itu bukan cara yang biasanya kupakai.,Se,oppose,Se:oppose,Se-07,test,synthetic,synthetic-cognitive-v2
SYN08866,"dalam keseharian saya kadang memeriksa apakah kesimpulan benar benar mengikuti premisnya ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-10,test,synthetic,synthetic-cognitive-v2
SYN08867,kalau ditanya aku cenderung menganalisis prinsip dasar meski belum ada manfaat praktis ketika berdiskusi dalam kelompok.,Ti,support,Ti:support,Ti-04,train,synthetic,synthetic-cognitive-v2
SYN08868,"aku kadang menautkan pengalaman baru dengan kesan yang pernah dirasakan saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Si,mixed,Si:mixed,Si-07,test,synthetic,synthetic-cognitive-v2
SYN08869,"kalau ditanya aku kadang memisahkan fakta dan asumsi sebelum menarik kesimpulan ketika mengerjakan tugas, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-14,validation,synthetic,synthetic-cognitive-v2
SYN08870,"dalam keseharian saya kadang tertarik mengeksplorasi ide baru walau belum ada rencana pasti saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-13,train,synthetic,synthetic-cognitive-v2
SYN08871,dalam keseharian saya cenderung menangkap pola yang menghubungkan berbagai topik sekaligus ketika bekerja bersama teman.,Ne,support,Ne:support,Ne-15,train,synthetic,synthetic-cognitive-v2
SYN08872,biasanya aku cenderung mengupayakan jalan tengah saat keinginan tiap anggota tidak sama ketika mengerjakan tugas.,Fe,support,Fe:support,Fe-04,train,synthetic,synthetic-cognitive-v2
SYN08873,"saya kadang meninjau cara lama sebelum menyesuaikannya dengan situasi baru ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Si,mixed,Si:mixed,Si-11,train,synthetic,synthetic-cognitive-v2
SYN08874,"aku kadang mengambil solusi yang sudah terbukti mendongkrak hasil kerja saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-09,train,synthetic,synthetic-cognitive-v2
SYN08875,aku sering memakai sepatu kets warna putih ketika mengerjakan tugas. Sulit menjelaskan lebih jauh.,unknown,unknown,unknown:unknown,unknown-06,test,synthetic,synthetic-cognitive-v2
SYN08876,aku tidak terbiasa merevisi rencana kerja setelah melihat capaian nyata di lapangan ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Te,oppose,Te:oppose,Te-08,train,synthetic,synthetic-cognitive-v2
SYN08877,kalau ditanya aku cenderung menghormati nilai unik seseorang tanpa memaksakan diri sendiri saat menyelesaikan proyek.,Fi,support,Fi:support,Fi-11,train,synthetic,synthetic-cognitive-v2
SYN08878,aku tidak terbiasa mengaitkan pengalaman masa lalu dengan arah yang akan datang ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-12,train,synthetic,synthetic-cognitive-v2
SYN08879,"kalau ditanya aku kadang menangani masalah dengan memperhatikan benda di sekitar ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Se,mixed,Se:mixed,Se-12,train,synthetic,synthetic-cognitive-v2
SYN08880,aku tidak terbiasa mengatur sumber daya dan pembagian tugas demi tujuan bersama saat menyelesaikan proyek. Itu bukan cara yang biasanya kupakai.,Te,oppose,Te:oppose,Te-04,train,synthetic,synthetic-cognitive-v2
SYN08881,aku cenderung memeriksa kondisi nyata daripada hanya membayangkannya ketika berdiskusi dalam kelompok.,Se,support,Se:support,Se-06,validation,synthetic,synthetic-cognitive-v2
SYN08882,saya cenderung mengatur urutan pekerjaan dan batas waktu supaya semua kelar tepat jadwal dalam kegiatan sehari hari.,Te,support,Te:support,Te-02,train,synthetic,synthetic-cognitive-v2
SYN08883,"dalam keseharian saya kadang melompat dari satu ide ke ide lain saat berdiskusi ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-00,test,synthetic,synthetic-cognitive-v2
SYN08884,"aku kadang menafsirkan tanda tanda kecil untuk menemukan tema besarnya saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-05,train,synthetic,synthetic-cognitive-v2
SYN08885,kalau ditanya aku cenderung mengupayakan jalan tengah saat keinginan tiap anggota tidak sama dalam kegiatan sehari hari.,Fe,support,Fe:support,Fe-04,train,synthetic,synthetic-cognitive-v2
SYN08886,"saya kadang mengatur langkah kerja berdasarkan hasil yang terukur saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-14,train,synthetic,synthetic-cognitive-v2
SYN08887,aku cenderung menangkap pola yang menghubungkan berbagai topik sekaligus saat menyelesaikan proyek.,Ne,support,Ne:support,Ne-15,train,synthetic,synthetic-cognitive-v2
SYN08888,biasanya aku tidak terbiasa memperhatikan kebutuhan emosional orang lain sebelum bertindak dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-15,validation,synthetic,synthetic-cognitive-v2
SYN08889,aku cenderung meninjau cara lama sebelum menyesuaikannya dengan situasi baru dalam kegiatan sehari hari.,Si,support,Si:support,Si-11,train,synthetic,synthetic-cognitive-v2
SYN08890,"dalam keseharian saya kadang memeriksa keselarasan batin sebelum mengambil sikap dalam kegiatan sehari hari, tetapi kadang tidak. Itu bergantung pada keadaan.",Fi,mixed,Fi:mixed,Fi-14,train,synthetic,synthetic-cognitive-v2
SYN08891,kalau ditanya aku cenderung menangani masalah dengan memperhatikan benda di sekitar saat menghadapi persoalan baru.,Se,support,Se:support,Se-12,train,synthetic,synthetic-cognitive-v2
SYN08892,"dalam keseharian saya kadang mempertahankan batas pribadi karena sesuai dengan nurani ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Fi,mixed,Fi:mixed,Fi-07,validation,synthetic,synthetic-cognitive-v2
SYN08893,biasanya aku tidak terbiasa tertarik mengeksplorasi ide baru walau belum ada rencana pasti dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-13,test,synthetic,synthetic-cognitive-v2
SYN08894,kalau ditanya aku tidak terbiasa membayangkan ke arah mana suatu situasi akan berkembang saat kuliah. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-01,train,synthetic,synthetic-cognitive-v2
SYN08895,"aku kadang mengembangkan beberapa skenario alternatif dari satu informasi kecil saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-05,train,synthetic,synthetic-cognitive-v2
SYN08896,"dalam keseharian saya kadang menguji ulang suatu teori dengan skenario yang berbeda ketika mengerjakan tugas, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-15,train,synthetic,synthetic-cognitive-v2
SYN08897,"biasanya aku kadang membayangkan banyak cara berbeda untuk menyelesaikan sesuatu ketika mengerjakan tugas, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-03,train,synthetic,synthetic-cognitive-v2
SYN08898,"saya kadang melompat dari satu ide ke ide lain saat berdiskusi saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-00,train,synthetic,synthetic-cognitive-v2
SYN08899,"aku kadang menghormati nilai unik seseorang tanpa memaksakan diri sendiri saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Fi,mixed,Fi:mixed,Fi-11,train,synthetic,synthetic-cognitive-v2
SYN08900,aku sering memakai sepatu kets warna putih dalam kegiatan sehari hari. Tidak tahu harus bilang apa lagi.,unknown,unknown,unknown:unknown,unknown-06,test,synthetic,synthetic-cognitive-v2
SYN08901,kalau ditanya aku cenderung memperjelas definisi supaya alur berpikir tidak rancu ketika mengerjakan tugas.,Ti,support,Ti:support,Ti-03,test,synthetic,synthetic-cognitive-v2
SYN08902,"aku kadang menyusun ulang logika suatu masalah dari awal saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-12,test,synthetic,synthetic-cognitive-v2
SYN08903,"aku kadang mempertahankan detail prosedur yang sudah dikenal dengan baik dalam kegiatan sehari hari, tetapi kadang tidak. Itu bergantung pada keadaan.",Si,mixed,Si:mixed,Si-12,train,synthetic,synthetic-cognitive-v2
SYN08904,kalau ditanya aku cenderung merenungkan perasaan sendiri untuk memahami nilai yang terluka ketika bekerja bersama teman.,Fi,support,Fi:support,Fi-03,train,synthetic,synthetic-cognitive-v2
SYN08905,saya cenderung menjaga keaslian diri daripada mengikuti harapan orang lain saat kuliah.,Fi,support,Fi:support,Fi-01,train,synthetic,synthetic-cognitive-v2
SYN08906,dalam keseharian saya tidak terbiasa lebih percaya pada apa yang bisa dilihat dan disentuh langsung ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Se,oppose,Se:oppose,Se-11,train,synthetic,synthetic-cognitive-v2
SYN08907,kalau ditanya aku tidak terbiasa membantu meredakan konflik agar semua pihak bisa berdialog saat kuliah. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-02,train,synthetic,synthetic-cognitive-v2
SYN08908,saya cenderung mendalami satu gagasan berulang kali sampai maknanya jelas ketika bekerja bersama teman.,Ni,support,Ni:support,Ni-08,train,synthetic,synthetic-cognitive-v2
SYN08909,"kalau ditanya aku kadang memakai pelajaran dari pengalaman lama agar kesalahan tak berulang ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Si,mixed,Si:mixed,Si-10,test,synthetic,synthetic-cognitive-v2
SYN08910,"aku kadang cepat menyesuaikan diri dengan suasana yang berubah tiba tiba ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Se,mixed,Se:mixed,Se-15,train,synthetic,synthetic-cognitive-v2
SYN08911,saya cenderung memakai pelajaran dari pengalaman lama agar kesalahan tak berulang dalam kegiatan sehari hari.,Si,support,Si:support,Si-10,train,synthetic,synthetic-cognitive-v2
SYN08912,"kalau ditanya aku kadang memperhatikan kebutuhan emosional orang lain sebelum bertindak ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-15,train,synthetic,synthetic-cognitive-v2
SYN08913,aku cenderung menghubungkan dua hal yang tampak tidak berkaitan menjadi ide baru dalam kegiatan sehari hari.,Ne,support,Ne:support,Ne-02,train,synthetic,synthetic-cognitive-v2
SYN08914,aku cuma mengikuti apa yang terasa pas saat itu ketika mengerjakan tugas. Begitu yang kurasakan.,unknown,unknown,unknown:unknown,unknown-04,validation,synthetic,synthetic-cognitive-v2
SYN08915,"biasanya aku kadang menangkap pola yang menghubungkan berbagai topik sekaligus ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-15,validation,synthetic,synthetic-cognitive-v2
SYN08916,kalau ditanya aku cenderung berusaha membuat semua orang merasa nyaman dalam suatu kelompok dalam kegiatan komunitas.,Fe,support,Fe:support,Fe-13,train,synthetic,synthetic-cognitive-v2
SYN08917,aku cenderung mengaitkan satu gagasan dengan banyak arah pengembangan saat menyelesaikan proyek.,Ne,support,Ne:support,Ne-12,validation,synthetic,synthetic-cognitive-v2
SYN08918,kalau ditanya aku cenderung mencoba sudut pandang baru meski belum tentu praktis dalam kegiatan sehari hari.,Ne,support,Ne:support,Ne-04,train,synthetic,synthetic-cognitive-v2
SYN08919,"saya kadang cepat menyesuaikan diri dengan suasana yang berubah tiba tiba saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Se,mixed,Se:mixed,Se-15,train,synthetic,synthetic-cognitive-v2
SYN08920,"kalau ditanya aku kadang membuat urutan tindakan praktis untuk mencapai target proyek saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-10,train,synthetic,synthetic-cognitive-v2
SYN08921,"biasanya aku kadang menjaga keaslian diri daripada mengikuti harapan orang lain dalam kegiatan sehari hari, tetapi kadang tidak. Itu bergantung pada keadaan.",Fi,mixed,Fi:mixed,Fi-01,train,synthetic,synthetic-cognitive-v2
SYN08922,kalau ditanya aku tidak terbiasa menjaga integritas pribadi walau harus berbeda dari kebanyakan ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Fi,oppose,Fi:oppose,Fi-15,train,synthetic,synthetic-cognitive-v2
SYN08923,dalam keseharian saya tidak terbiasa memastikan tidak ada yang merasa dikesampingkan dari suatu keputusan bersama ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-07,test,synthetic,synthetic-cognitive-v2
SYN08924,"kalau ditanya aku kadang memperhatikan keadaan sekitar lalu segera bertindak dalam kegiatan sehari hari, tetapi kadang tidak. Itu bergantung pada keadaan.",Se,mixed,Se:mixed,Se-01,train,synthetic,synthetic-cognitive-v2
SYN08925,aku sering memakai sepatu kets warna putih saat menyelesaikan proyek. Itu saja yang bisa kuceritakan.,unknown,unknown,unknown:unknown,unknown-06,validation,synthetic,synthetic-cognitive-v2
SYN08926,"kalau ditanya aku kadang menampung dulu keinginan semua pihak sebelum menawarkan solusi bersama saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-09,train,synthetic,synthetic-cognitive-v2
SYN08927,"saya kadang mempertahankan batas pribadi karena sesuai dengan nurani ketika mengerjakan tugas, tetapi kadang tidak. Itu bergantung pada keadaan.",Fi,mixed,Fi:mixed,Fi-07,train,synthetic,synthetic-cognitive-v2
SYN08928,saya cenderung cepat menyesuaikan diri dengan suasana yang berubah tiba tiba ketika mengerjakan tugas.,Se,support,Se:support,Se-15,train,synthetic,synthetic-cognitive-v2
SYN08929,biasanya aku cenderung menghubungkan dua hal yang tampak tidak berkaitan menjadi ide baru saat kuliah.,Ne,support,Ne:support,Ne-02,validation,synthetic,synthetic-cognitive-v2
SYN08930,dalam keseharian saya cenderung memeriksa kondisi nyata daripada hanya membayangkannya dalam kegiatan komunitas.,Se,support,Se:support,Se-06,train,synthetic,synthetic-cognitive-v2
SYN08931,saya tidak terbiasa menetapkan target terukur dan membagi tugas agar efektif dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Te,oppose,Te:oppose,Te-00,train,synthetic,synthetic-cognitive-v2
SYN08932,dalam keseharian saya tidak terbiasa mencoba sesuatu secara langsung untuk melihat hasilnya ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Se,oppose,Se:oppose,Se-02,train,synthetic,synthetic-cognitive-v2
SYN08933,biasanya aku cenderung melompat dari satu ide ke ide lain saat berdiskusi saat menghadapi persoalan baru.,Ne,support,Ne:support,Ne-00,validation,synthetic,synthetic-cognitive-v2
SYN08934,"aku kadang membayangkan banyak cara berbeda untuk menyelesaikan sesuatu dalam kegiatan sehari hari, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-03,train,synthetic,synthetic-cognitive-v2
SYN08935,biasanya aku tidak terbiasa meneliti hubungan antarbagian sampai terasa konsisten saat kuliah. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-09,train,synthetic,synthetic-cognitive-v2
SYN08936,kalau ditanya aku tidak terbiasa cepat menyesuaikan diri dengan suasana yang berubah tiba tiba dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Se,oppose,Se:oppose,Se-15,validation,synthetic,synthetic-cognitive-v2
SYN08937,"aku kadang peka terhadap mood orang di sekitar demi menjaga kedekatan dalam kegiatan komunitas, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-03,test,synthetic,synthetic-cognitive-v2
SYN08938,"saya kadang mendalami satu gagasan berulang kali sampai maknanya jelas saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-08,train,synthetic,synthetic-cognitive-v2
SYN08939,aku cenderung mengaitkan pengalaman masa lalu dengan arah yang akan datang ketika mengerjakan tugas.,Ni,support,Ni:support,Ni-12,validation,synthetic,synthetic-cognitive-v2
SYN08940,biasanya aku tidak terbiasa mencocokkan keadaan hari ini dengan catatan dalam ingatan ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Si,oppose,Si:oppose,Si-03,test,synthetic,synthetic-cognitive-v2
SYN08941,dalam keseharian saya tidak terbiasa menafsirkan tanda tanda kecil untuk menemukan tema besarnya ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-05,train,synthetic,synthetic-cognitive-v2
SYN08942,"saya kadang mengaitkan pengalaman masa lalu dengan arah yang akan datang saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-12,train,synthetic,synthetic-cognitive-v2
SYN08943,dalam keseharian saya tidak terbiasa menganalisis prinsip dasar meski belum ada manfaat praktis saat kuliah. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-04,train,synthetic,synthetic-cognitive-v2
SYN08944,biasanya aku cenderung menghormati nilai unik seseorang tanpa memaksakan diri sendiri saat menyelesaikan proyek.,Fi,support,Fi:support,Fi-11,validation,synthetic,synthetic-cognitive-v2
SYN08945,saya cenderung bersemangat membahas kemungkinan yang belum tentu terjadi saat menyelesaikan proyek.,Ne,support,Ne:support,Ne-11,train,synthetic,synthetic-cognitive-v2
SYN08946,tadi pagi aku sempat mampir ke warung membeli kopi dalam kegiatan sehari hari. Segitu saja yang kuingat.,unknown,unknown,unknown:unknown,unknown-08,test,synthetic,synthetic-cognitive-v2
SYN08947,"biasanya aku kadang memeriksa apakah kesimpulan benar benar mengikuti premisnya ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-10,validation,synthetic,synthetic-cognitive-v2
SYN08948,"aku kadang menguji ulang suatu teori dengan skenario yang berbeda dalam kegiatan komunitas, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-15,train,synthetic,synthetic-cognitive-v2
SYN08949,aku cenderung cepat menyesuaikan diri dengan suasana yang berubah tiba tiba saat kuliah.,Se,support,Se:support,Se-15,train,synthetic,synthetic-cognitive-v2
SYN08950,"biasanya aku kadang memilih kata yang halus saat memberi masukan supaya tidak menyakiti saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-05,train,synthetic,synthetic-cognitive-v2
SYN08951,biasanya aku tidak terbiasa melihat bukti hasil konkret dulu sebelum menetapkan cara kerja dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Te,oppose,Te:oppose,Te-01,validation,synthetic,synthetic-cognitive-v2
SYN08952,dalam keseharian saya cenderung mencocokkan keadaan hari ini dengan catatan dalam ingatan ketika berdiskusi dalam kelompok.,Si,support,Si:support,Si-03,train,synthetic,synthetic-cognitive-v2
SYN08953,dalam keseharian saya tidak terbiasa lebih percaya pada apa yang bisa dilihat dan disentuh langsung saat menghadapi persoalan baru. Itu bukan cara yang biasanya kupakai.,Se,oppose,Se:oppose,Se-11,train,synthetic,synthetic-cognitive-v2
SYN08954,"kalau ditanya aku kadang mengembangkan beberapa skenario alternatif dari satu informasi kecil saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-05,train,synthetic,synthetic-cognitive-v2
SYN08955,kalau ditanya aku cenderung bertindak cepat begitu ada perubahan di lingkungan sekitar ketika bekerja bersama teman.,Se,support,Se:support,Se-10,validation,synthetic,synthetic-cognitive-v2
SYN08956,biasanya aku cenderung cepat menyesuaikan diri dengan suasana yang berubah tiba tiba dalam kegiatan sehari hari.,Se,support,Se:support,Se-15,train,synthetic,synthetic-cognitive-v2
SYN08957,"kalau ditanya aku kadang menemukan kegunaan baru dari sesuatu yang sudah biasa ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-07,train,synthetic,synthetic-cognitive-v2
SYN08958,aku tidak terbiasa menemukan kegunaan baru dari sesuatu yang sudah biasa ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-07,train,synthetic,synthetic-cognitive-v2
SYN08959,"biasanya aku kadang menguji contoh pengecualian untuk mencari celah suatu penjelasan saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-06,test,synthetic,synthetic-cognitive-v2
SYN08960,dalam keseharian saya tidak terbiasa bertindak cepat begitu ada perubahan di lingkungan sekitar ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Se,oppose,Se:oppose,Se-10,validation,synthetic,synthetic-cognitive-v2
SYN08961,kalau ditanya aku tidak terbiasa menghormati nilai unik seseorang tanpa memaksakan diri sendiri dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Fi,oppose,Fi:oppose,Fi-11,test,synthetic,synthetic-cognitive-v2
SYN08962,dalam keseharian saya tidak terbiasa peka terhadap perubahan suasana hati orang orang di sekitar ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-12,train,synthetic,synthetic-cognitive-v2
SYN08963,biasanya aku tidak terbiasa mengaitkan satu gagasan dengan banyak arah pengembangan saat menghadapi persoalan baru. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-12,train,synthetic,synthetic-cognitive-v2
SYN08964,"dalam keseharian saya kadang menjaga rutinitas yang sudah terasa nyaman dan familiar saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Si,mixed,Si:mixed,Si-06,train,synthetic,synthetic-cognitive-v2
SYN08965,"dalam keseharian saya kadang menangkap pola yang menghubungkan berbagai topik sekaligus ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-15,train,synthetic,synthetic-cognitive-v2
SYN08966,saya tidak terbiasa membela hal yang dianggap benar walau tanpa dukungan ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Fi,oppose,Fi:oppose,Fi-08,train,synthetic,synthetic-cognitive-v2
SYN08967,"kalau ditanya aku kadang berusaha membuat semua orang merasa nyaman dalam suatu kelompok saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-13,train,synthetic,synthetic-cognitive-v2
SYN08968,"aku kadang mencari makna tunggal di balik kejadian yang berulang saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-02,validation,synthetic,synthetic-cognitive-v2
SYN08969,"dalam keseharian saya kadang membantu meredakan konflik agar semua pihak bisa berdialog saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-02,validation,synthetic,synthetic-cognitive-v2
SYN08970,saya cenderung memperjelas definisi supaya alur berpikir tidak rancu ketika mengerjakan tugas.,Ti,support,Ti:support,Ti-03,train,synthetic,synthetic-cognitive-v2
SYN08971,kalau ditanya aku cenderung memikirkan dulu perasaan orang banyak sebelum memutuskan sesuatu bersama dalam kegiatan komunitas.,Fe,support,Fe:support,Fe-00,train,synthetic,synthetic-cognitive-v2
SYN08972,kalau ditanya aku tidak terbiasa membiarkan pilihan tetap terbuka demi menemukan ide tak terduga ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-08,train,synthetic,synthetic-cognitive-v2
SYN08973,aku tidak terbiasa memeriksa keselarasan batin sebelum mengambil sikap ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Fi,oppose,Fi:oppose,Fi-14,train,synthetic,synthetic-cognitive-v2
SYN08974,"biasanya aku kadang menangkap perubahan kecil pada suara atau gerakan di sekitar ketika mengerjakan tugas, tetapi kadang tidak. Itu bergantung pada keadaan.",Se,mixed,Se:mixed,Se-03,validation,synthetic,synthetic-cognitive-v2
SYN08975,biasanya aku cenderung mencari benang merah antara peristiwa yang tampak tidak berhubungan dalam kegiatan komunitas.,Ni,support,Ni:support,Ni-06,validation,synthetic,synthetic-cognitive-v2
SYN08976,aku cenderung membayangkan banyak cara berbeda untuk menyelesaikan sesuatu dalam kegiatan komunitas.,Ne,support,Ne:support,Ne-03,test,synthetic,synthetic-cognitive-v2
SYN08977,aku cenderung menjaga integritas pribadi walau harus berbeda dari kebanyakan ketika mengerjakan tugas.,Fi,support,Fi:support,Fi-15,train,synthetic,synthetic-cognitive-v2
SYN08978,biasanya aku tidak terbiasa merenungkan suatu ide sampai menemukan inti sebenarnya saat menyelesaikan proyek. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-11,train,synthetic,synthetic-cognitive-v2
SYN08979,aku tidak terbiasa membantu meredakan konflik agar semua pihak bisa berdialog ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-02,train,synthetic,synthetic-cognitive-v2
SYN08980,dalam keseharian saya cenderung menjaga rutinitas yang sudah terasa nyaman dan familiar saat kuliah.,Si,support,Si:support,Si-06,train,synthetic,synthetic-cognitive-v2
SYN08981,dalam keseharian saya tidak terbiasa menjaga keaslian diri daripada mengikuti harapan orang lain saat menyelesaikan proyek. Itu bukan cara yang biasanya kupakai.,Fi,oppose,Fi:oppose,Fi-01,train,synthetic,synthetic-cognitive-v2
SYN08982,kalau ditanya aku cenderung mengembangkan beberapa skenario alternatif dari satu informasi kecil dalam kegiatan komunitas.,Ne,support,Ne:support,Ne-05,train,synthetic,synthetic-cognitive-v2
SYN08983,"biasanya aku kadang memakai indikator keberhasilan untuk mengevaluasi proses kerja saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-05,train,synthetic,synthetic-cognitive-v2
SYN08984,kalau ditanya aku tidak terbiasa peka terhadap mood orang di sekitar demi menjaga kedekatan saat kuliah. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-03,train,synthetic,synthetic-cognitive-v2
SYN08985,"aku kadang menghitung untung rugi secara nyata sebelum mengambil langkah saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-07,train,synthetic,synthetic-cognitive-v2
SYN08986,saya tidak terbiasa mencari berbagai kemungkinan sebelum memilih satu jalan dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-01,train,synthetic,synthetic-cognitive-v2
SYN08987,kalau ditanya aku cenderung mengatur sumber daya dan pembagian tugas demi tujuan bersama ketika berdiskusi dalam kelompok.,Te,support,Te:support,Te-04,train,synthetic,synthetic-cognitive-v2
SYN08988,"dalam keseharian saya kadang senang terlibat langsung dalam aktivitas fisik yang nyata ketika mengerjakan tugas, tetapi kadang tidak. Itu bergantung pada keadaan.",Se,mixed,Se:mixed,Se-14,test,synthetic,synthetic-cognitive-v2
